City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
696,Boo,59.3333,18.2833,60.71,73,0,4.61,SE,clear sky
697,Buluang,13.3068,123.3425,80.15,86,100,15.39,PH,overcast clouds
698,Aklavik,68.2191,-135.0107,61.63,72,75,2.3,CA,broken clouds
699,Ghotki,28.006,69.3161,91.2,45,96,10.22,PK,overcast clouds
700,Lusaka,-15.4067,28.2871,59.43,64,83,6.73,ZM,broken clouds
701,Pimentel,-6.8367,-79.9342,75.49,77,0,5.99,PE,clear sky
702,Muros,42.7762,-9.0603,66.09,86,31,7.85,ES,scattered clouds
703,Lorengau,-2.0226,147.2712,80.38,82,26,6.33,PG,scattered clouds
704,Burias,11.4463,122.5497,75.4,88,100,5.95,PH,light rain
705,Xuanzhou,30.9525,118.7553,73.63,96,23,7.72,CN,light rain
706,Kishi,9.0833,3.85,72.09,87,100,3.67,NG,overcast clouds
707,Nambucca Heads,-30.65,153.0,51.8,81,6,6.78,AU,clear sky
